LAMMPS data file via write_data, version 7 Feb 2024, timestep = 101, units = metal

216 atoms
2 atom types

0 23.4 xlo xhi
0 20.264994448555868 ylo yhi
0 14.6 zlo zhi
-11.699999999999994 0 0 xy xz yz

Masses

1 15.9994
2 1.008

Pair Coeffs # lj/cut

1 0.1 3
2 0.1 3

Atoms # full

40 0 2 0 -3.974187423401956 10.035573403755707 7.690644916818834 0 0 0
42 0 1 0 -1.4162499383658265 11.828630337013545 9.35523005565507 0 0 0
43 0 2 0 1.3925034956897697 10.18029577478433 12.814748038319575 0 0 0
44 0 1 0 -0.42349182710818356 7.381678642410219 12.410835909085888 0 0 0
45 0 1 0 -2.5264276678458146 8.91819430181476 10.358428798546237 0 0 0
48 0 1 0 -1.9423927501823615 11.06151176246549 12.7272166483459 0 0 0
119 0 1 0 0.3934363553898157 13.074729985582811 11.823654219562348 0 0 0
142 0 2 0 -1.906658753753315 15.050076395043272 10.155979496924559 0 0 0
112 0 2 0 3.825812577097248 10.035573403904303 7.69064491694171 0 0 0
113 0 1 0 3.177172742729536 11.594716768927576 10.442036390977112 0 0 0
114 0 1 0 6.383750062733117 11.828630336817906 9.35523005590866 0 0 0
115 0 2 0 9.192503496474789 10.180295775163833 12.814748038396525 0 0 0
116 0 1 0 7.376508172752233 7.381678643069788 12.410835909588553 0 0 0
117 0 1 0 5.273572332687373 8.91819430178152 10.35842879872378 0 0 0
120 0 1 0 5.857607250458734 11.061511762112188 12.727216648746905 0 0 0
191 0 1 0 8.193436355434885 13.074729986054912 11.823654220414102 0 0 0
214 0 2 0 5.8933412468418656 15.050076395024279 10.155979496799597 0 0 0
70 0 2 0 13.693341246736345 15.050076394795935 10.155979496512556 -1 0 0
184 0 2 0 11.625812577004204 10.035573403524157 7.690644916826939 0 0 0
185 0 1 0 10.977172742436775 11.594716769339758 10.442036390292284 0 0 0
186 0 1 0 14.183750062845267 11.828630336834108 9.355230055501847 0 0 0
187 0 2 0 16.992503495733377 10.180295775100433 12.814748038338033 0 0 0
188 0 1 0 15.176508172659023 7.381678642833019 12.410835909680452 0 0 0
189 0 1 0 13.073572332529006 8.918194302203718 10.358428798780146 0 0 0
192 0 1 0 13.657607249636271 11.061511762809753 12.727216648618477 0 0 0
64 0 2 0 -7.874187423083356 16.79057155268408 7.690644916370178 0 0 0
65 0 1 0 -8.522827257576418 18.34971491833806 10.44203639002028 0 0 0
66 0 1 0 -5.316249937844069 18.583628486350143 9.355230055311395 0 0 0
69 0 1 0 -6.426427667276165 15.673192451167672 10.358428798013438 0 0 0
71 0 1 0 -11.306563644623346 19.829728134748724 11.823654219453951 0 0 0
